index,RA,DEC,n419 flux (ujy),n419 flux err (ujy),rg flux (ujy),rg flux err (ujy),g flux (ujy),g flux err (ujy),r flux (ujy),r flux err (ujy),i flux (ujy),i flux err (ujy),z flux (ujy),z flux err (ujy),n501 flux (ujy),n501 flux err (ujy),estimated line flux (cgs),estimated EW_rf (A),estimated EW_rf error (A)
217823,15.408374548332617,0.567569267844295,0.5072586,0.050536048,0.21785848,0.016270325,0.31067055,0.015990796,0.6989322,0.01608321,0.68155664,0.08589591,0.72105736,0.1821971,0.19073111,0.046816334,3.7777895538865736e-17,42.180977144747736,9.52281469210346
217847,15.038259409400084,0.5696456437171428,0.39616412,0.045452684,0.17186503,0.022085095,0.18250032,0.01572328,0.20933434,0.016363304,0.65367424,0.08838128,1.1538686,0.17931044,3.6307804e-07,0.047829177,2.927969619184209e-17,41.388410198302395,12.512068514233524
217939,14.915660789053955,0.5662828652813617,0.352172,0.041684598,0.16102041,0.021011662,0.16630381,0.014417464,0.1790358,0.015805308,0.26559648,0.07897836,0.36461174,0.15526202,0.20685835,0.044428967,2.495266691357313e-17,37.43000052894122,12.014480970547849
218011,15.222761288280166,0.5657997042302569,0.36507735,0.04557568,0.11685508,0.025341816,0.10914741,0.015513496,0.09339215,0.015495732,0.10718935,0.08271292,3.6307804e-07,0.1579229,0.05709296,0.046140157,3.24025953634025e-17,71.60340838352212,26.305788901699103
218051,15.630900512994543,0.5675747886024589,0.781278,0.04680487,0.084213175,0.023907052,0.068272345,0.015845101,0.031852204,0.01657021,3.6307804e-07,0.09862068,3.6307804e-07,0.15786429,0.018762106,0.046688296,9.099388812509035e-17,780.2455606503189,683.462820396233
218300,15.806048789997543,0.5649786445367302,0.3564435,0.045390505,0.09736219,0.021332806,0.10155934,0.014917525,0.11184023,0.014928261,0.16446306,0.08039704,3.6307804e-07,0.1582522,0.14244433,0.041305736,3.3820119581334283e-17,94.4216806301387,33.6036326628112
218339,15.919006498710017,0.5645864555499281,0.32477173,0.04372475,0.13631594,0.020541606,0.13907641,0.013969778,0.14559604,0.014319621,0.3585788,0.08309703,0.65139496,0.1569069,0.13323534,0.03811663,2.4600760871538052e-17,44.03567453897189,15.077305824647306
218456,14.52991008977447,0.5635002830150451,0.5695137,0.04351636,0.0879724,0.022228973,0.056453444,0.014745299,3.6307804e-07,0.015278662,0.0028493777,0.08212377,3.6307804e-07,0.15395442,0.07966193,0.04169638,6.2859742176505e-17,279.7519977656195,116.19258398443776
218465,14.45355206976588,0.5624563405889528,0.4844802,0.050579317,0.2321046,0.015741426,0.3446831,0.016113913,0.850726,0.017616425,1.2305021,0.10131398,1.638429,0.22857893,0.2867929,0.045744605,3.294476537659544e-17,34.150964380797014,8.464986453906743
218754,15.165831591982611,0.5615628503426652,0.781352,0.046718687,0.15829593,0.02309338,0.16274267,0.015817748,0.17337652,0.016603276,0.23146324,0.08057912,3.6307804e-07,0.1601456,0.067965426,0.04692698,8.133288654930834e-17,161.49301826330748,35.675483974606884
218783,15.517855996822844,0.5599351477722022,0.38594842,0.046987403,0.19741233,0.02059631,0.2189106,0.015449108,0.27722624,0.015391872,0.3245211,0.08021597,3.6307804e-07,0.15786293,0.3459461,0.04404637,2.461124312362479e-17,29.898865422033726,9.760644491742601
219017,15.192943114470513,0.5581643963598413,0.9080221,0.04677874,0.290296,0.025352927,0.27885574,0.016089866,0.25438192,0.015873348,0.2912869,0.08158986,3.6307804e-07,0.15871866,0.20145354,0.04683171,8.06371195610801e-17,71.75296412451966,11.37315349435282
219359,15.211202965318146,0.5572556087623685,0.6302262,0.046159152,0.2265374,0.025126072,0.21249257,0.015459934,0.18358612,0.01547244,0.276979,0.08129571,3.6307804e-07,0.15830073,0.107395604,0.04498159,5.2696983389675375e-17,58.36512506940067,12.428095812370353
219758,14.670695469304148,0.552160078861192,0.54327965,0.043997265,0.27737492,0.019758755,0.3113938,0.015005389,0.40560296,0.015361211,0.5223302,0.07868223,0.80855197,0.15779518,0.39318982,0.043500297,3.4710839488353695e-17,30.013492602962305,7.106724331790847
219856,15.312456744289086,0.5503986098624926,0.46246684,0.047664694,0.16390233,0.023928678,0.16189371,0.015691664,0.15739663,0.015657704,0.071669005,0.08565447,0.13246658,0.15753917,0.075534426,0.04518602,3.897420246540545e-17,59.8496749131383,16.606080161366798
219909,15.206310586871668,0.5529898456354788,0.42363852,0.04559905,0.11280701,0.020042064,0.12685427,0.015257892,0.16586544,0.015452574,0.203911,0.08210877,3.6307804e-07,0.15748133,0.10835585,0.04585768,4.0575519854545676e-17,98.72289080231457,28.787791047466996
220047,15.73843961640206,0.5571180706195498,0.3757042,0.04624172,0.15912288,0.021262953,0.16916974,0.01512861,0.19456914,0.016183995,0.09108866,0.08697887,0.7306794,0.16335265,0.1168825,0.043154523,2.827222905999366e-17,43.29983609081293,13.51268120716521
220356,15.23039266792513,0.5479993321894083,0.580036,0.046952516,0.20083971,0.02210419,0.21037416,0.01550599,0.23389123,0.01588641,0.2750781,0.08228426,0.33243293,0.1595361,0.095000885,0.04629754,4.949976465920415e-17,62.36801409741928,13.355334742502887
220479,15.724630859352088,0.5484463500740586,0.48561025,0.046189066,0.19897145,0.016848395,0.26247975,0.015267842,0.49426365,0.015013016,0.8307405,0.08839109,1.0428215,0.1763947,0.21898209,0.043835375,3.741743660571333e-17,46.04967521126758,10.236234448875267
220569,15.057002067882197,0.5472199418024082,0.48404986,0.047496527,0.2283554,0.02142599,0.2512265,0.015953682,0.31244838,0.015447024,0.32760847,0.0792758,0.09918182,0.15722495,0.20566197,0.04721478,3.337800481819664e-17,35.208267514508655,9.241535097703713
220689,14.48791269858496,0.546806458638537,1.6345761,0.04838986,0.25170767,0.027203655,0.22144175,0.015139254,0.16525199,0.016966794,0.0777774,0.10104364,3.6307804e-07,0.18677123,0.09867264,0.044767734,1.8051775200554604e-16,281.7012561912734,50.34248508264916
220696,15.475442975100083,0.54488912186598,0.46076873,0.048330203,0.054283746,0.023158792,0.037545037,0.0154655175,3.6307804e-07,0.014797673,3.6307804e-07,0.07896684,0.11201227,0.15654793,3.6307804e-07,0.044142682,5.306199342166655e-17,569.7049900877363,589.1893946462211
220790,15.101863755205214,0.5432903149213597,0.5348372,0.048437316,0.12922156,0.022071803,0.13591215,0.015564726,0.15252785,0.01584186,0.07758501,0.08569274,0.09281187,0.18357757,0.22715615,0.04501659,5.294851044584975e-17,117.18304631291575,31.440381002011655
220923,15.100141370244131,0.5432510209514302,0.84864014,0.048745707,0.29789963,0.027044546,0.2668204,0.015657838,0.20744126,0.015887711,0.12795945,0.08581648,0.2472821,0.18383639,0.30574968,0.045122344,7.189291233120996e-17,60.874196940654734,10.627366258924903
221058,15.701015209739907,0.5424858219098354,1.5908908,0.046173,0.30056164,0.022922404,0.29500213,0.014881628,0.28268215,0.015234615,0.268665,0.08075396,0.8915676,0.1544474,0.10658768,0.04334401,1.68437802365916e-16,184.49121652570076,22.073964419851826
221368,15.583666566620316,0.5399506379751557,0.37467185,0.04744389,0.09977942,0.021166718,0.10559099,0.015049965,0.12017107,0.015065465,0.13705777,0.08127301,3.6307804e-07,0.15746896,0.07419743,0.044394843,3.5884081544143665e-17,98.70327928833105,34.09530806061218
221463,15.048907492619511,0.5404516443288531,0.5988944,0.048517954,0.19300754,0.023114795,0.14783032,0.015353095,0.044613596,0.015675643,3.6307804e-07,0.08037245,0.10252099,0.15855514,0.044108763,0.04730813,5.2983915133408456e-17,70.75420999419855,15.453995358287067
221508,14.930203635861176,0.5427867124483882,0.31142247,0.043623365,0.09415716,0.019373065,0.10336412,0.014316402,0.12792052,0.015136998,3.6307804e-07,0.08242309,0.2187904,0.16234113,0.22549379,0.043526802,2.836151617835985e-17,79.09670834475921,28.37619669556423
221601,14.553031380138291,0.536382168730602,0.3491904,0.04415848,0.15456751,0.026703812,0.13097851,0.0142700635,0.089720234,0.01494107,3.6307804e-07,0.081174076,0.04684451,0.15170579,0.067273155,0.042204477,2.5405805664117058e-17,39.83591926605733,14.931633731852578
221654,15.835598766847424,0.5389575755317122,0.33965868,0.041162364,0.15254141,0.019159243,0.16190922,0.013657965,0.18552898,0.013847169,0.4927476,0.08357927,3.6307804e-07,0.16013241,0.12524453,0.039257694,2.4426032302881338e-17,38.746726879742326,12.161447919818716
221689,14.658491275249268,0.538448520922402,0.48881865,0.04687026,0.13386828,0.020768192,0.14812003,0.015500447,0.18663715,0.01613875,0.19946687,0.08079286,0.09164091,0.15266699,0.18732616,0.045324676,4.6334735449804726e-17,93.99326966770145,24.302438177278688
222198,15.846123800425026,0.538070751222452,2.0581458,0.0420938,0.5023817,0.022886982,0.46872318,0.013972025,0.40004486,0.014124606,0.5994204,0.083420396,0.7774231,0.15761706,0.106289394,0.03852605,2.0308731611071027e-16,115.07279296379613,9.343770569003821
222240,14.662090786661928,0.5322194176304583,2.0823488,0.04754481,0.07508895,0.0121912705,0.13125476,0.014756335,0.47016168,0.01646224,3.6307804e-07,0.078316204,3.6307804e-07,0.15249845,0.018374627,0.04347239,2.620249533160502e-16,-542.2492659905515,186.0053761228868
222243,14.54724409668977,0.5322657568295752,0.30725315,0.04428521,0.10500162,0.011469952,0.1896203,0.014356793,0.73171926,0.015286561,2.0886612,0.08166464,2.850452,0.15233509,0.17579097,0.042423416,2.6401637887765104e-17,63.82831757570135,17.614120386924306
222281,15.540766584592667,0.5325657524072162,0.5930577,0.048737172,0.22296193,0.02307802,0.22543181,0.015578122,0.23117793,0.015337699,0.10872889,0.082753,0.17590843,0.16182512,0.28931865,0.045020543,4.831179523504027e-17,53.8632899997918,11.701924324323851
222512,15.113274001877128,0.5302225821230422,0.3613647,0.047538675,0.14145042,0.026253046,0.13039047,0.015785253,0.10825921,0.015941232,0.19835828,0.08719182,0.12870377,0.17940195,0.12309682,0.047422417,2.8707309096295017e-17,50.07248275959122,18.38197096998299
222704,15.124992917326134,0.5302270876124392,0.47764832,0.04844062,0.07253194,0.020819863,0.07920714,0.015331696,0.096855365,0.015570441,0.15662254,0.083039396,3.6307804e-07,0.20688304,0.069380246,0.045320105,5.2883337728828296e-17,290.6999659401738,141.24417944914086
222720,15.121608841478176,0.5292291698487223,0.43697038,0.048276138,0.21454167,0.017795887,0.27121854,0.015396277,0.46336135,0.015690096,0.5722631,0.082845755,0.9251613,0.20632346,0.30808857,0.04532554,2.9035539346786243e-17,32.512908419909664,8.986461897940336
222786,15.71395998663062,0.5291268094993937,0.40875602,0.046270028,0.11266502,0.02046021,0.1240028,0.015191882,0.15437408,0.015597668,0.2947187,0.08254877,3.6307804e-07,0.18378457,0.13576081,0.04412918,3.865131385570364e-17,92.9425356273673,28.093251248091057
222802,15.702468437528031,0.5292019342451061,1.4087766,0.046022415,0.27589464,0.03118305,0.2173777,0.0151535245,0.12609114,0.015052539,0.31932256,0.084140494,0.39795738,0.16463353,0.04614758,0.043142628,1.4788486038895032e-16,172.18097803688184,28.838857927979525
223063,15.934132258756396,0.5268403362516029,0.37128687,0.037475992,0.11167542,0.021513354,0.10495,0.013278815,0.0910655,0.013194383,0.084480725,0.0862854,0.3150318,0.1419295,0.101008885,0.036673084,3.388932333128772e-17,79.81604613972466,25.072641043270128
223141,14.565791461814326,0.5244223329786725,0.47624588,0.04237889,0.0968848,0.023150578,0.093274735,0.014687029,0.085524015,0.014944321,3.6307804e-07,0.08100216,0.01982866,0.1723147,0.19511448,0.042399924,4.952127612024242e-17,160.24190817377684,56.729778774659685
223471,15.721871794042798,0.524363670446419,0.4217511,0.043841697,0.18140285,0.02227907,0.18373026,0.015053009,0.18916093,0.015027886,0.16362953,0.094224446,0.2886557,0.25527865,0.15004727,0.042429022,3.1374731570426385e-17,42.063590396776284,11.883051871953768
223602,14.628352294429993,0.5219886554053919,0.34253716,0.0470482,0.1422106,0.024514819,0.14181474,0.01605685,0.14091481,0.01826444,0.22345833,0.087206565,0.46820274,0.19742566,0.09593083,0.04658177,2.615035493883113e-17,44.93978268444699,16.58019280735796
223694,15.110027851952244,0.5212569915844371,0.42013904,0.04610447,0.21668933,0.020012675,0.24839249,0.01555752,0.3393322,0.015913228,0.50500226,0.09518777,0.90102714,0.20640291,0.098751985,0.04642389,2.6558046664916826e-17,29.387478367063515,8.804624277065633
223828,14.577780411892087,0.5194264269228229,0.30506894,0.04246655,0.08243719,0.020138929,0.08913877,0.014637138,0.10656651,0.015295897,0.008803274,0.08514906,3.6307804e-07,0.20012352,0.1580868,0.041308746,2.906204391046857e-17,96.21521491178814,37.8426102886546
223931,15.171367438802282,0.5297342212420466,0.40204802,0.046273194,0.13893203,0.023817372,0.1363648,0.015508095,0.13067693,0.01538681,3.6307804e-07,0.08296279,0.097283065,0.17081234,0.07128113,0.045747604,3.4346801185933305e-17,62.58916639275785,19.68643951168066
224145,15.880141885749904,0.5219290851968504,0.81258035,0.040381514,0.20720023,0.018841023,0.22506955,0.013783577,0.27189502,0.014116105,0.2753312,0.08731655,0.14421195,0.18786949,0.19688271,0.038017333,7.902549223084635e-17,106.52637360094441,15.955918840135347
224208,15.121138742592883,0.5178974383570079,0.4350269,0.04822387,0.14530313,0.025875786,0.13407815,0.015603052,0.111579865,0.015550355,3.6307804e-07,0.08454928,0.09159921,0.26051942,0.17717928,0.04588456,3.782014436685916e-17,66.45238502540482,20.918349078828886
224339,15.038104137541188,0.5170442178727989,0.4462898,0.044943612,0.23066565,0.019573769,0.26998064,0.015595292,0.38680336,0.015406804,0.49482298,0.09665918,0.3532969,0.20347328,0.26446888,0.045286022,2.814728139835159e-17,29.25749003600258,8.192850140498791
224413,15.907305024028249,0.5190458279058937,0.3337257,0.03813072,0.07558446,0.01117907,0.12848526,0.013165406,0.43181306,0.012983753,1.0498728,0.08601847,1.2171639,0.18714502,2.3787305,0.037465397,3.369740413028602e-17,131.5632667508994,34.04779041152836
224583,15.589238755480036,0.5168417514850865,2.596615,0.048382282,0.30028766,0.025162855,0.2832909,0.015582651,0.24798217,0.015699744,0.12863874,0.08498678,0.4237685,0.2023839,0.28634748,0.045457806,2.997594277900141e-16,605.2801394094998,128.78481477866325
224712,16.085022634160442,0.5224433741441286,1.5310079,0.042888004,0.43739414,0.02079494,0.45749828,0.014584245,0.5069712,0.014643156,0.65668213,0.1507036,0.72310644,0.16330533,0.30543593,0.03975866,1.4275884331059086e-16,87.30685844875094,8.147922760350161
224867,15.104618193573998,0.5160140780162216,0.4151242,0.046050284,0.19595048,0.019678844,0.22774412,0.015534243,0.32110012,0.015890801,0.43051183,0.095092066,0.69858885,0.20613684,0.26676747,0.046468135,2.8610637407560885e-17,35.16878824617419,10.03358089260012
224909,15.310468035636692,0.5145628416643587,0.5699856,0.047668073,0.25977498,0.024558527,0.25027537,0.015633995,0.22985703,0.015505794,0.15092996,0.08874756,0.5432447,0.1891118,0.23060618,0.044833567,4.049446972380929e-17,37.66320685581013,9.025964226920793
225517,15.474764777215054,0.5091949695408083,0.5614927,0.047133967,0.2669832,0.031911783,0.21124664,0.01569277,0.12372333,0.015170515,0.033392053,0.0831814,0.23357551,0.19621886,3.6307804e-07,0.04535156,3.8444867010433786e-17,34.66484681888036,9.748775846782257
225777,14.414502962384976,0.5066974992658825,0.4896343,0.048607405,0.2526877,0.024260402,0.29111105,0.019009886,0.40226412,0.018468112,0.38418946,0.13139947,0.84641093,0.2911787,0.29934737,0.05192023,3.093068483554674e-17,29.34966497830143,8.528614572044066
225781,15.881489492388138,0.5102982322593725,0.66830975,0.039136983,0.20722136,0.021600576,0.19933408,0.0137323085,0.18242238,0.013544362,0.072885364,0.08394152,0.13836546,0.18267266,0.15517169,0.03823051,6.018984730069837e-17,75.6925938444947,13.689166719290306
225857,16.055898266044544,0.5083660738868715,0.26936054,0.037033897,0.07946758,0.019356733,0.08237205,0.013444115,0.0894134,0.013350895,0.32974315,0.112394065,0.41732082,0.15005127,0.05269129,0.03592403,2.4788367076164347e-17,82.5498839917634,32.96488345673967
226197,15.44668154729797,0.5049248302100456,0.46506923,0.046927907,0.19886939,0.01991366,0.23286884,0.015863713,0.3339757,0.01590836,0.61802346,0.09361862,1.0684365,0.16681607,0.16051334,0.046665203,3.474936274381217e-17,42.528443966636104,10.720818348982354
226209,15.739141758456942,0.5061424636289691,0.32243228,0.042510707,0.12209165,0.029572943,0.09891959,0.015010607,0.06115782,0.014704547,0.113387845,0.08950034,3.6307804e-07,0.17171893,3.6307804e-07,0.04211706,2.6152191617372348e-17,53.172592788872386,23.080559881104225
226237,15.406979937131364,0.5074963587198167,0.43281472,0.046944015,0.102189146,0.02172573,0.11126692,0.015977295,0.13514933,0.015686201,0.2061779,0.09690193,0.3291343,0.1856812,0.1832613,0.04580929,4.315940987532944e-17,122.09663539828121,40.20170641681437
226242,14.518518050473867,0.5067017086253971,0.36400238,0.04339411,0.1682128,0.024682451,0.15894537,0.015258797,0.13964379,0.015893135,0.102270454,0.095976226,0.03523517,0.17085159,0.12540942,0.043165658,2.5558103779771745e-17,36.66249683390222,12.653535989037497
226315,15.820501501043069,0.5057717509125079,0.46700048,0.03868067,0.022876393,0.020481765,0.013161946,0.013646051,3.6307804e-07,0.01343987,0.1981399,0.08274361,0.3464773,0.16174239,0.061930273,0.037711333,5.797535040752617e-17,-761.7108391366543,1909.7523720524525
226331,14.40558925721845,0.5046481479900222,0.557739,0.04940873,0.2873885,0.019706782,0.4029228,0.01903672,0.87198555,0.018705899,1.2535648,0.15132812,0.97908896,0.23724239,0.4128104,0.05017212,3.5291184218859755e-17,29.44488685413223,7.246060417145431
226437,15.238962258429884,0.5029667445712431,0.9810073,0.04718285,0.054183766,0.01812811,0.06893321,0.015789097,0.1194866,0.016139276,0.08657559,0.08923371,3.6307804e-07,0.16764139,0.057593245,0.046413023,1.2098627550815935e-16,-951.2320033644834,1097.9414232681645
226583,15.909901774765572,0.5044695694926565,0.74594563,0.0372917,0.30787495,0.018072579,0.32900155,0.013027942,0.38287288,0.012516773,0.2156989,0.08592604,0.38084307,0.1479836,0.298485,0.034764964,5.718514694354612e-17,45.43316639386398,6.872629016802429
226831,15.759445264022258,0.5029233437233203,0.3326646,0.041572873,0.16937876,0.019942917,0.18334176,0.014554172,0.21971637,0.014530554,0.21706381,0.09561552,0.12713575,0.16191915,0.30073568,0.040027026,2.1315110050735105e-17,30.184469024260796,10.411358337054502
227058,15.741152112199384,0.5016019464172566,0.3517295,0.042714234,0.12551604,0.02132875,0.13203949,0.015082412,0.14824419,0.0147889815,0.12089893,0.08958818,0.48359752,0.17189384,0.17746451,0.042297557,2.952959543128518e-17,59.123480435689046,19.077030478848926
